  QueueTimes | ServiceTimes | SojournTimes
       0.118 |        0.583 |        0.701
       0.097 |        0.313 |        0.410
       0.095 |        0.262 |        0.357
       0.109 |        1.058 |        1.167
       0.096 |        0.577 |        0.672
       0.012 |        0.939 |        0.951
       0.089 |        0.994 |        1.082
       0.068 |        0.392 |        0.460
       0.073 |        1.292 |        1.365
       0.095 |        1.342 |        1.437
       0.095 |        0.328 |        0.423
       0.074 |        0.558 |        0.633
       0.069 |        0.404 |        0.473
       0.026 |        1.080 |        1.107
       0.089 |        0.391 |        0.480
       0.067 |        0.221 |        0.287
       0.078 |        0.310 |        0.388
       0.068 |        1.065 |        1.133
       0.096 |        0.781 |        0.877
       0.071 |        1.466 |        1.537
       0.079 |        0.903 |        0.982
       0.071 |        1.076 |        1.147
       0.089 |        0.213 |        0.302
       0.019 |        0.747 |        0.766
       0.183 |        0.234 |        0.418
       0.065 |        1.336 |        1.401
       0.094 |        0.484 |        0.578
       0.072 |        1.864 |        1.936
       0.076 |        0.737 |        0.813
       0.073 |        0.254 |        0.327
       0.096 |        0.752 |        0.848
       0.069 |        0.247 |        0.316
       0.087 |        0.281 |        0.368
       0.074 |        0.906 |        0.980
       0.096 |        0.269 |        0.364
       0.072 |        0.152 |        0.224
       0.094 |        0.627 |        0.721
       0.029 |        1.553 |        1.582
       0.097 |        0.316 |        0.412
       0.070 |        0.235 |        0.305
       0.096 |        0.264 |        0.360
       0.079 |        0.422 |        0.501
       0.085 |        0.293 |        0.378
       0.071 |        0.385 |        0.457
       0.095 |        0.456 |        0.551
       0.073 |        0.362 |        0.434
       0.096 |        0.271 |        0.367
       0.068 |        0.548 |        0.616
       0.096 |        0.654 |        0.749
       0.073 |        0.423 |        0.496
       0.095 |        0.913 |        1.008
       0.071 |        0.437 |        0.508
       0.095 |        1.228 |        1.323
       1.029 |        1.471 |        2.500
       0.096 |        1.390 |        1.486
       0.069 |        0.376 |        0.445
       0.096 |        0.280 |        0.376
       0.072 |        0.526 |        0.598
       0.095 |        0.768 |        0.863
       0.069 |        0.617 |        0.686
       0.065 |        0.518 |        0.583
       0.071 |        0.419 |        0.490
       0.096 |        0.691 |        0.787
       0.072 |        0.625 |        0.697
       0.095 |        0.649 |        0.744
       0.105 |        0.435 |        0.540
       0.096 |        0.411 |        0.507
       0.094 |        0.413 |        0.507
       0.095 |        1.094 |        1.189
       0.067 |        0.198 |        0.265
       0.095 |        0.395 |        0.490
       0.555 |        1.392 |        1.947
       0.096 |        1.800 |        1.896
       0.289 |        0.252 |        0.541
       0.075 |        0.291 |        0.366
       0.095 |        0.539 |        0.633
       0.095 |        0.403 |        0.498
       0.068 |        0.906 |        0.974
       0.095 |        0.760 |        0.855
       0.074 |        1.217 |        1.291
       0.097 |        0.259 |        0.356
       0.071 |        0.497 |        0.568
       0.070 |        0.287 |        0.357
       0.095 |        1.068 |        1.162
       0.096 |        0.344 |        0.440
       0.069 |        0.330 |        0.399
       0.086 |        0.206 |        0.291
       0.070 |        1.847 |        1.917
       0.095 |        0.306 |        0.401
       0.072 |        0.724 |        0.795
       0.765 |        0.804 |        1.569
       0.095 |        0.967 |        1.062
       0.070 |        0.187 |        0.257
       0.152 |        0.748 |        0.901
       0.086 |        0.246 |        0.332
       0.070 |        0.482 |        0.552
       0.167 |        1.145 |        1.312
       0.067 |        0.299 |        0.367
       0.071 |        0.786 |        0.857
       0.095 |        0.505 |        0.600
       0.096 |        0.442 |        0.538
       0.069 |        1.344 |        1.413
       0.099 |        0.691 |        0.790
       0.094 |        0.601 |        0.695
       0.072 |        1.243 |        1.315
       0.071 |        0.330 |        0.401
       0.069 |        0.281 |        0.350
       0.095 |        0.511 |        0.606
       0.095 |        0.557 |        0.652
       0.070 |        0.237 |        0.307
       0.086 |        0.278 |        0.365
       0.096 |        0.678 |        0.775
       0.073 |        0.254 |        0.327
       0.235 |        0.475 |        0.710
       0.040 |        0.303 |        0.344
       0.096 |        0.601 |        0.696
       0.096 |        0.549 |        0.646
       0.069 |        0.568 |        0.637
       0.094 |        0.363 |        0.458
       0.071 |        0.208 |        0.279
       0.070 |        1.286 |        1.356
       0.344 |        0.461 |        0.805
       0.074 |        0.261 |        0.335
       0.095 |        0.344 |        0.439
       0.070 |        0.909 |        0.979
       0.095 |        1.220 |        1.315
       0.095 |        1.240 |        1.336
       0.096 |        0.279 |        0.374
       0.071 |        0.301 |        0.371
       0.095 |        0.305 |        0.400
       0.095 |        0.459 |        0.554
       0.072 |        1.411 |        1.483
       0.071 |        0.777 |        0.848
       0.095 |        0.973 |        1.068
       0.095 |        1.042 |        1.138
       0.114 |        0.612 |        0.726
       0.072 |        0.304 |        0.376
       0.096 |        0.494 |        0.591
       0.072 |        0.420 |        0.492
       0.095 |        0.711 |        0.806
       0.114 |        0.475 |        0.589
       0.086 |        0.924 |        1.011
       0.095 |        0.392 |        0.488
       0.095 |        1.203 |        1.298
       0.071 |        0.260 |        0.330
       0.094 |        0.213 |        0.307
       0.046 |        0.752 |        0.798
       0.096 |        0.288 |        0.384
       0.069 |        0.949 |        1.018
       0.086 |        0.268 |        0.355
       0.086 |        0.264 |        0.350
       0.099 |        0.491 |        0.590
       0.073 |        0.390 |        0.463
       0.095 |        1.114 |        1.209
       0.071 |        0.454 |        0.525
       0.096 |        0.851 |        0.947
       0.086 |        0.761 |        0.847
       0.068 |        1.114 |        1.182
       0.087 |        0.197 |        0.283
       0.097 |        0.754 |        0.851
       0.095 |        0.842 |        0.937
       0.093 |        0.359 |        0.452
       0.096 |        1.473 |        1.568
       0.096 |        1.148 |        1.244
       0.096 |        1.267 |        1.363
       0.071 |        0.254 |        0.325
       0.097 |        1.000 |        1.097
       0.148 |        1.245 |        1.393
       0.095 |        0.449 |        0.544
       0.081 |        0.518 |        0.599
       0.095 |        0.369 |        0.464
       0.097 |        0.490 |        0.587
       0.096 |        0.255 |        0.351
       0.067 |        1.048 |        1.115
       0.088 |        0.262 |        0.350
       0.094 |        0.616 |        0.710
       0.095 |        0.261 |        0.356
       0.072 |        0.732 |        0.804
       0.095 |        0.568 |        0.663
       0.096 |        0.497 |        0.593
       0.095 |        0.975 |        1.070
       0.069 |        0.244 |        0.313
       0.096 |        0.283 |        0.379
       0.096 |        0.350 |        0.446
       0.631 |        0.395 |        1.026
       0.095 |        1.506 |        1.601
       0.095 |        0.407 |        0.502
       0.075 |        1.835 |        1.910
       0.097 |        1.271 |        1.368
       0.069 |        0.291 |        0.360
       0.096 |        1.311 |        1.407
       0.096 |        0.345 |        0.441
       0.281 |        0.849 |        1.131
       0.106 |        0.319 |        0.425
       0.097 |        0.258 |        0.355
       0.108 |        0.691 |        0.799
       0.094 |        0.706 |        0.800
       0.069 |        0.253 |        0.322
       0.096 |        1.422 |        1.518
       0.084 |        0.297 |        0.381
       0.095 |        0.273 |        0.368
       0.080 |        0.702 |        0.782
       0.096 |        1.482 |        1.578
       0.096 |        1.756 |        1.852
       0.111 |        0.977 |        1.088
       0.069 |        0.540 |        0.609
       0.077 |        0.257 |        0.334
       0.086 |        0.988 |        1.074
       0.095 |        0.280 |        0.375
       0.073 |        0.319 |        0.392
       0.095 |        0.340 |        0.436
       0.095 |        0.468 |        0.563
       0.096 |        0.441 |        0.537
       0.071 |        0.270 |        0.340
       0.083 |        1.122 |        1.205
       0.088 |        1.574 |        1.661
       0.094 |        0.376 |        0.471
       0.358 |        0.444 |        0.802
       0.096 |        0.373 |        0.469
       0.072 |        0.261 |        0.333
       0.096 |        0.735 |        0.831
       0.110 |        0.365 |        0.475
       0.068 |        1.459 |        1.528
       0.096 |        0.286 |        0.382
       0.095 |        0.516 |        0.611
       0.081 |        0.267 |        0.348
       0.096 |        0.241 |        0.337
       0.073 |        0.396 |        0.468
       0.096 |        0.334 |        0.429
       0.068 |        0.231 |        0.299
       0.090 |        0.227 |        0.318
       0.094 |        1.042 |        1.137
       0.082 |        0.644 |        0.726
       0.158 |        0.335 |        0.493
       0.096 |        0.311 |        0.408
       0.073 |        0.541 |        0.613
       0.096 |        0.371 |        0.467
       0.074 |        0.672 |        0.747
       0.087 |        0.306 |        0.392
       0.188 |        0.261 |        0.449
       0.074 |        1.143 |        1.218
       0.099 |        0.672 |        0.772
       0.093 |        1.752 |        1.845
       0.074 |        0.225 |        0.299
       0.096 |        0.413 |        0.508
       0.070 |        0.286 |        0.357
       0.086 |        0.294 |        0.381
       0.094 |        0.286 |        0.380
       0.094 |        0.711 |        0.806
       0.088 |        0.490 |        0.578
       0.068 |        0.844 |        0.912
       0.095 |        0.792 |        0.887
       0.068 |        1.348 |        1.416
       0.096 |        1.579 |        1.675
       0.096 |        0.423 |        0.518
       0.096 |        0.262 |        0.358
       0.095 |        0.716 |        0.811
       0.088 |        0.365 |        0.454
       0.081 |        0.458 |        0.539
       0.082 |        0.529 |        0.612
       0.102 |        0.304 |        0.406
       0.069 |        0.800 |        0.868
       0.086 |        0.815 |        0.901
       0.094 |        0.802 |        0.896
       0.096 |        0.646 |        0.742
       0.090 |        0.661 |        0.751
       0.096 |        0.353 |        0.449
       0.095 |        0.774 |        0.869
       0.095 |        0.462 |        0.557
       0.072 |        0.240 |        0.312
       0.096 |        1.419 |        1.516
       0.087 |        0.902 |        0.989
       0.096 |        1.485 |        1.582
       0.096 |        0.224 |        0.320
       0.096 |        0.359 |        0.455
       0.097 |        0.423 |        0.520
       0.096 |        0.248 |        0.344
       0.067 |        0.208 |        0.275
       0.094 |        0.602 |        0.696
       0.096 |        0.687 |        0.782
       0.096 |        0.399 |        0.495
       0.114 |        1.457 |        1.571
       0.071 |        0.256 |        0.326
       0.082 |        0.995 |        1.077
       0.167 |        0.369 |        0.536
       0.068 |        1.027 |        1.095
       0.097 |        0.221 |        0.319
       0.096 |        1.525 |        1.622
       0.097 |        1.024 |        1.121
       0.095 |        0.761 |        0.856
       0.871 |        0.322 |        1.193
       0.118 |        1.582 |        1.700
       0.097 |        0.706 |        0.803
       0.070 |        0.193 |        0.263
       0.086 |        0.569 |        0.655
       0.097 |        1.035 |        1.131
       0.082 |        0.550 |        0.633
       0.095 |        0.320 |        0.415
       0.094 |        0.305 |        0.399
       0.099 |        1.185 |        1.284
       0.097 |        0.860 |        0.958
       0.071 |        0.211 |        0.282
       0.097 |        0.676 |        0.773
       0.097 |        0.589 |        0.686
       0.096 |        0.656 |        0.752
       0.073 |        0.440 |        0.513
       0.081 |        0.990 |        1.070
       0.119 |        0.644 |        0.762
       0.095 |        0.473 |        0.568
       0.096 |        0.212 |        0.307
       0.096 |        0.494 |        0.590
       0.067 |        1.211 |        1.278
       0.087 |        0.386 |        0.472
       0.095 |        0.477 |        0.573
       0.090 |        0.864 |        0.954
       0.074 |        0.366 |        0.441
       0.087 |        1.119 |        1.206
       0.095 |        0.762 |        0.857
       0.101 |        0.366 |        0.467
       0.081 |        0.310 |        0.391
       0.097 |        1.498 |        1.595
       0.095 |        0.367 |        0.462
       0.096 |        1.360 |        1.456
       0.095 |        0.791 |        0.886
       0.098 |        1.584 |        1.682
       0.096 |        0.632 |        0.728
       0.096 |        0.843 |        0.939
       0.069 |        0.352 |        0.421
       0.094 |        0.290 |        0.384
       0.095 |        0.826 |        0.921
       0.094 |        0.533 |        0.627
       0.097 |        0.298 |        0.395
       0.098 |        0.244 |        0.342
       0.096 |        0.274 |        0.369
       0.096 |        0.766 |        0.862
       0.070 |        0.228 |        0.298
       0.100 |        0.275 |        0.375
       0.113 |        0.278 |        0.391
       0.115 |        0.487 |        0.602
       0.096 |        0.395 |        0.491
       0.097 |        0.391 |        0.488
       0.079 |        0.525 |        0.604
       0.095 |        1.103 |        1.198
       0.069 |        0.291 |        0.360
       0.082 |        0.542 |        0.623
       0.097 |        1.564 |        1.660
       0.096 |        0.746 |        0.842
       0.096 |        0.332 |        0.428
       0.095 |        0.459 |        0.553
       0.098 |        0.935 |        1.033
       0.151 |        0.379 |        0.530
       0.069 |        1.069 |        1.138
       0.083 |        0.307 |        0.390
       0.095 |        0.369 |        0.464
       0.122 |        0.345 |        0.467
       0.097 |        0.393 |        0.490
       0.095 |        0.719 |        0.814
       0.096 |        1.443 |        1.539
       0.095 |        0.593 |        0.688
       0.070 |        0.236 |        0.306
       0.087 |        0.162 |        0.249
       0.096 |        0.293 |        0.389
       0.096 |        0.399 |        0.495
       0.095 |        0.877 |        0.973
       0.097 |        0.253 |        0.350
       0.096 |        1.011 |        1.107
       0.094 |        0.354 |        0.449
       0.072 |        0.158 |        0.230
       0.095 |        0.293 |        0.388
       0.096 |        0.240 |        0.336
       0.097 |        1.433 |        1.529
       0.102 |        0.351 |        0.453
       0.095 |        1.513 |        1.607
       0.096 |        0.814 |        0.909
       0.082 |        0.538 |        0.620
       0.093 |        0.263 |        0.357
       0.069 |        0.892 |        0.961
       0.097 |        0.583 |        0.680
       0.095 |        0.323 |        0.418
       0.097 |        1.472 |        1.569
       0.095 |        0.280 |        0.376
       0.096 |        1.332 |        1.428
       0.097 |        0.415 |        0.511
       0.094 |        1.391 |        1.485
       0.068 |        0.223 |        0.290
       0.096 |        1.520 |        1.615
       0.097 |        0.764 |        0.861
       0.097 |        0.296 |        0.393
       0.096 |        0.368 |        0.464
       0.096 |        1.548 |        1.644
       0.095 |        0.259 |        0.354
       0.073 |        0.603 |        0.676
       0.069 |        0.167 |        0.237
       0.096 |        1.177 |        1.273
       0.096 |        0.236 |        0.332
       0.097 |        1.556 |        1.653
       0.097 |        0.764 |        0.860
       0.095 |        1.192 |        1.287
       0.095 |        1.386 |        1.481
       0.094 |        0.317 |        0.411
       0.072 |        0.828 |        0.901
       0.097 |        0.574 |        0.671
       0.095 |        0.215 |        0.310
       0.098 |        0.399 |        0.497
       0.097 |        0.384 |        0.482
       0.095 |        0.512 |        0.606
       0.104 |        0.471 |        0.575
       0.069 |        0.323 |        0.392
       0.073 |        1.074 |        1.147
       0.087 |        0.189 |        0.275
       0.095 |        0.326 |        0.421
       0.096 |        0.255 |        0.350
       0.095 |        0.809 |        0.904
       0.095 |        1.049 |        1.144
       0.069 |        0.332 |        0.401
       0.096 |        0.810 |        0.907
       0.085 |        0.330 |        0.415
       0.096 |        0.997 |        1.094
       0.096 |        0.786 |        0.881
       0.096 |        0.269 |        0.365
       0.097 |        0.439 |        0.535
       0.095 |        0.237 |        0.332
       0.069 |        0.208 |        0.276
       0.096 |        0.757 |        0.853
       0.096 |        0.889 |        0.984
       0.095 |        0.377 |        0.471
       0.098 |        0.504 |        0.601
       0.098 |        0.559 |        0.657
       0.117 |        1.501 |        1.618
       0.094 |        0.998 |        1.092
       0.069 |        0.368 |        0.437
       0.094 |        0.270 |        0.364
       0.081 |        0.369 |        0.449
       0.099 |        0.254 |        0.352
       0.094 |        0.283 |        0.377
       0.095 |        0.272 |        0.367
       0.097 |        0.214 |        0.311
       0.095 |        0.472 |        0.567
       0.069 |        0.196 |        0.265
       0.096 |        0.268 |        0.365
       0.095 |        1.335 |        1.430
       0.095 |        0.268 |        0.363
       0.082 |        0.253 |        0.335
       0.096 |        0.326 |        0.422
       0.118 |        0.349 |        0.468
       0.096 |        0.276 |        0.372
       0.069 |        0.520 |        0.589
       0.095 |        0.422 |        0.517
       0.097 |        0.482 |        0.579
       0.096 |        0.333 |        0.429
       0.069 |        0.180 |        0.249
       0.087 |        0.670 |        0.758
       0.095 |        0.256 |        0.351
       0.097 |        1.623 |        1.719
       0.071 |        0.246 |        0.317
       0.074 |        0.718 |        0.792
       0.086 |        0.282 |        0.368
       0.096 |        0.272 |        0.368
       0.096 |        0.501 |        0.596
       0.106 |        1.195 |        1.301
       0.095 |        1.121 |        1.216
       0.101 |        0.346 |        0.447
       0.069 |        1.242 |        1.310
       0.073 |        1.494 |        1.567
       0.111 |        0.548 |        0.659
       0.089 |        0.344 |        0.434
       0.110 |        0.789 |        0.900
       0.103 |        2.119 |        2.222
       0.111 |        1.317 |        1.428
       0.113 |        1.078 |        1.191
       0.096 |        0.776 |        0.872
       0.111 |        2.136 |        2.246
       0.166 |        0.384 |        0.549
       0.081 |        0.798 |        0.879
       0.081 |        1.865 |        1.946
       0.077 |        0.304 |        0.381
       0.101 |        0.244 |        0.345
       0.088 |        0.639 |        0.726
       0.095 |        0.360 |        0.456
       0.072 |        0.292 |        0.364
       0.079 |        0.476 |        0.555
       0.079 |        1.667 |        1.746
       0.097 |        1.280 |        1.376
       0.066 |        0.905 |        0.971
       0.088 |        0.180 |        0.268
       0.075 |        0.202 |        0.277
       0.095 |        0.832 |        0.927
       0.072 |        0.916 |        0.989
       0.072 |        1.781 |        1.853
       0.076 |        0.869 |        0.945
       0.090 |        1.369 |        1.459
       0.073 |        0.450 |        0.523
       0.097 |        0.402 |        0.500
       0.075 |        0.276 |        0.351
       0.096 |        0.421 |        0.517
       0.085 |        0.347 |        0.432
       0.073 |        0.340 |        0.414
       0.075 |        0.510 |        0.586
       0.088 |        0.443 |        0.531
       0.108 |        0.229 |        0.338
       0.097 |        1.426 |        1.523
       0.076 |        0.826 |        0.902
       0.096 |        0.330 |        0.427
       0.075 |        0.337 |        0.412
       0.072 |        0.312 |        0.384
       0.071 |        0.890 |        0.962
       0.089 |        0.444 |        0.533
       0.068 |        0.856 |        0.924
       0.096 |        0.798 |        0.894
       0.074 |        0.830 |        0.904
       0.096 |        0.335 |        0.431
       0.078 |        0.507 |        0.585
       0.079 |        0.611 |        0.690
       0.088 |        1.103 |        1.191
       0.110 |        0.348 |        0.457
       0.079 |        0.363 |        0.443
       0.116 |        0.387 |        0.503
       0.085 |        0.385 |        0.470
       0.111 |        0.497 |        0.608
       0.080 |        0.412 |        0.492
       0.077 |        1.575 |        1.652
       0.092 |        2.410 |        2.502
       0.166 |        1.120 |        1.286
       0.080 |        0.279 |        0.359
       0.112 |        0.405 |        0.517
       0.083 |        1.127 |        1.210
       0.110 |        1.367 |        1.478
       0.077 |        0.274 |        0.352
       0.077 |        0.816 |        0.893
       0.082 |        0.535 |        0.617
       0.111 |        0.545 |        0.656
       0.076 |        0.491 |        0.568
       0.113 |        0.701 |        0.814
       0.082 |        0.740 |        0.822
       0.111 |        0.476 |        0.587
       0.095 |        0.485 |        0.580
